Source,Target
1785,293930
293930,4389
4389,76945198890
76945198890,5005
5005,268585847923470
268585847923470,1430715
1430715,786511726
786511726,324429105
324429105,4898614781147856058290
4898614781147856058290,1616615
1616615,10019369833301219786705310
10019369833301219786705310,1153293141
1153293141,1814792979755470
1814792979755470,500143792785
500143792785,145057766844018138840041448806670
145057766844018138840041448806670,2714296585
28,45
45,63
63,44
44,52
52,12
12,99
99,68
68,175
175,76
76,117
117,12
12,92
92,153
153,275
275,171
171,116
124,325
325,12
12,207
207,20
20,148
148,539
539,12
12,164
164,425
425,172
172,261
261,637
637,279
279,188
188,475
475,12
12,45
45,212
212,20
20,333
333,12
12,575
575,236
236,833
833,244
244,369
387,20
20,931
931,268
268,12
12,423
423,284
284,1573
1573,725
725,292
292,28
10584,12168
14112,18252
20808,21600
21600,24200
31212,33075
34848,36000
36000,36504
38988,39200
39200,42336
42336,47432
13,19
19,15
19,17
21,21
23,21
25,21
27,23
23,31
33,25
25,35
35,27
27,35
35,29
37,29
29,39
39,31
41,33
33,41
41,35
41,37
10,1
11,2
12,2
13,2
14,2
5,16
16,3
5,17
17,3
18,3
1,10
11,3
2,11
13,3
14,3
16,16
20,21
23,24
24,24
2,18
18,10
10,5
11,7
3,18
18,7
2,15
15,12
12,8
3,12
12,129
129,6
4,20
20,14
19,16
3,29
29,17
17,4
5,90
90,15
6,34
34,3
6,13
2,59
59,9
10,21
21,5
6,-1
-1,2
2,44
44,7
2,25
20,7
4,10
11,25
25,2
16,8
2,13
10,3
12,7
3,30
30,3
29,16
16,87
87,23
23,86
86,22
22,99
99,140
140,98
98,140
140,717
717,140
140,716
716,140
140,715
715,139
139,714
714,3934
3934,12862
12862,3933
3933,26993
26993,5778
5778,26992
26992,20246
20246,348411
348411,20245
20245,488970
488970,20244
20244,488969
488969,20243
20243,488968
488968,76776
76776,1822976
1822976,76775
76775,1822975
1822975,76774
76774,3540352
3540352,76773
76773,10884806
10884806,5673605
5673605,19624687
19624687,5673604
63,75
75,87
87,95
103,107
107,111
111,119
127,131
131,135
135,151
151,155
155,163
163,167
167,171
183,191
191,195
211,215
215,223
223,227
227,231
231,247
247,255
255,271
271,275
275,287
287,295
295,303
303,311
311,315
315,339
339,347
347,351
351,367
367,371
371,379
379,383
383,387
387,399
399,415
415,423
13,7
13,73
73,5
5,23
31,139
139,29
29,5
5,43
43,13
13,193
193,23
5,61
61,5
19,47
47,73
73,53
53,5
43,349
349,29
31,5
17,53
53,433
433,5
5,41
41,71
71,463
463,17
17,7
47,37
37,17
29,139
19,89
89,53
53,17
23,41
41,13
19,31
31,43
43,43
43,67
67,73
73,103
103,139
139,157
157,163
163,193
193,193
193,211
211,229
229,211
211,283
283,313
313,379
379,367
367,439
439,433
433,409
409,541
541,571
571,613
613,643
643,613
613,691
691,571
571,757
757,823
823,829
829,859
859,883
883,967
967,1033
1033,1069
1069,1063
1063,1063
1063,1237
1237,1291
1291,1259
1259,1039
1039,1399
1399,1399
1399,1453
1453,1453
1453,1531
1531,1663
1663,1669
3,68
68,1917
1917,401664
401664,2809375
2809375,16566659136
16566659136,350278367733
350278367733,277512215068672
277512215068672,2215691482173543
2215691482173543,999206096010000000000
999206096010000000000,41261721591727098187
41261721591727098187,875022890348679991381721088
875022890348679991381721088,146962095746838665154927117
146962095746838665154927117,242736376324124767477371682816
242736376324124767477371682816,1159657732881193616455352783203125
2,36
36,864
864,160000
160000,1012500
1012500,5489031744
5489031744,107943428096
107943428096,80244904034304
80244904034304,605344514062500
605344514062500,259374246010000000000
259374246010000000000,10223233001492594688
10223233001492594688,207728067204059288762843136
207728067204059288762843136,33537450691014897397230824
33537450691014897397230824,53397858971547468000000000000
53397858971547468000000000000,246512345193381888000000000000000
3,38
38,1465
1465,165680
165680,49897744
49897744,40703854054
3,60
60,2835
2835,330598
330598,99784390
99784390,81407472923
4,33
33,1005
1005,134899
134899,56447000
4,13
13,38
38,98
98,337
337,1062
1062,2974
2974,10468
10468,34120
34120,99658
99658,355369
355369,1181126
1181126,3540464
3540464,12731141
12731141,42860534
42860534,130771376
130771376,473018396
473018396,1607076200
1607076200,4967127736
4967127736,18045744424
18045744424,61732449648
61732449648,192696614730
192696614730,702457703961
702457703961,2415935640198
2415935640198,7600482116932
7600482116932,27782297425063
8,54
54,519
519,6397
6397,96172
96172,1706424
1706424,34904925
34904925,808662337
808662337,20928958434
20928958434,598464096008
598464096008,18737698303219
18737698303219,637544979358213
637544979358213,23423517214147512
23423517214147512,924197264434029488
924197264434029488,38975247881426173689
38975247881426173689,1749531623930002416225
1749531623930002416225,83286004855369026615166
83286004855369026615166,4191066886993961276317856
10,50
50,315
315,2548
2548,24750
24750,283086
283086,3718451
3718451,55226094
55226094,914920279
914920279,16730484550
16730484550,334726087293
334726087293,7273394028436
7273394028436,170582139327722
170582139327722,4294808423962382
4294808423962382,115541406472101049
115541406472101049,3307767234883377646
3307767234883377646,100406513593125459867
100406513593125459867,3221197891527369202071
3221197891527369202071,108904600042780018935163
14,30
30,1
8,31
31,85
85,190
190,1
1,13
13,70
70,246
246,671
671,1547
1547,1
1,21
157,707
707,2353
2353,6405
6405,15106
15106,1
1,34
34,353
353,2037
2037,8272
8272,26585
26585,72302
72302,173502
173502,1
1,55
55,793
793,5864
5864,29056
29056,110254
110254,345775
345775,940005
940005,2286648
2286648,1
1,89
89,1782
1782,16886
16886,102091
102091,457379
457379,1654092
1654092,5094220
5094220,13846117
13846117,34053437
6,17
27,27
51,142
142,256
256,192
192,272
272,568
568,1569
1569,3125
3125,1875
1875,2125
2125,3550
3550,7845
7845,21576
21576,46656
46656,23328
23328,22032
22032,30672
30672,56484
56484,129456
129456,355081
355081,823543
823543,352947
352947,285719
285719,340942
340942,538167
538167,1057224
1057224,2485567
2485567,6805296
6805296,16777216
16777216,6291456
6291456,4456448
4456448,4653056
4653056,6426624
6426624,11046912
11046912,22725184
22725184,54442368
54442368,148869153
12,5
15,20
7,14
21,28
42,11
22,33
33,44
44,55
55,66
66,13
13,26
26,39
39,52
65,78
78,17
17,34
34,51
51,68
68,85
85,102
102,19
19,38
38,57
57,76
76,95
95,114
114,23
23,46
46,69
69,92
92,115
115,138
138,161
161,184
184,207
207,230
230,29
58,87
87,116
116,145
145,174
174,203
232,31
31,62
62,93
93,124
124,155
155,186
186,217
217,248
20,16
16,24
26,36
36,33
33,50
50,47
47,68
68,70
70,88
90,129
129,125
125,159
159,173
173,218
218,223
223,294
294,297
297,376
376,402
402,482
482,519
519,649
649,669
669,808
808,881
881,1055
1055,1114
1114,1352
1352,1427
1427,1700
1700,1848
1848,2139
2139,2305
2305,2746
2746,2915
2915,3398
3398,3692
3692,4258
4258,4583
4583,5335
5335,5731
4,24
24,492
492,6750
6750,123984
123984,2088352
2088352,47858010
47858010,1026077166
1026077166,23087401822
23087401822,555853213742
555853213742,13734264765734
13734264765734,346022965124596
346022965124596,8974397291921318
8974397291921318,237488027816121654
237488027816121654,6384217924514367478
6384217924514367478,174384769727630678998
174384769727630678998,4829170812236115951516
4829170812236115951516,135298203599221289933732
7,19
19,455
455,5120
5120,92585
92585,1805335
1805335,36719689
36719689,810301155
810301155,18650721849
18650721849,445062747144
445062747144,10988881884435
10988881884435,278428378913809
278428378913809,7220133412174590
7220133412174590,191007680374246265
191007680374246265,5141412176016600619
5141412176016600619,140523920983683633302
140523920983683633302,3893129804581941160993
3893129804581941160993,109163394053813107250407
25,27
35,37
40,41
44,44
48,48
50,51
52,52
54,54
56,56
57,60
60,61
61,63
63,64
66,66
66,69
69,69
70,70
75,75
77,77
78,80
80,80
80,81
82,85
85,85
85,88
20,18
21,13
13,21
25,24
27,17
17,25
25,28
28,28
28,37
29,41
41,29
42,39
39,25
42,37
45,43
52,39
39,40
40,53
55,52
52,38
38,52
58,61
61,55
55,60
60,65
65,51
51,65
65,54
64,37
37,63
63,54
54,66
66,68
68,72
72,52
52,56
56,77
77,41
41,75
77,69
69,56
56,85
85,80
6,10
10,16
16,12
24,29
29,13
14,20
20,25
28,15
15,24
24,19
32,50
35,24
24,53
53,21
19,35
35,13
13,27
27,22
33,65
65,27
57,43
43,24
24,17
17,63
63,39
42,65
65,41
45,18
18,41
41,51
51,26
26,72
72,48
1,587
587,28887
28887,49868
49868,228981
228981,158898939
158898939,28848999547
28848999547,76698999868
76698999868,493996893887
12,24
24,35
35,48
48,68
68,92
92,108
108,138
17,72
72,341
341,1729
1729,9180
9180,50388
50388,283613
283613,1628055
1628055,9494745
9494745,56097600
56097600,335064492
335064492,2019862412
2019862412,12273294568
12273294568,75092100732
75092100732,462223930605
462223930605,2860429251715
2860429251715,17785916026515
17785916026515,111063871574040
111063871574040,696206462636685
696206462636685,4379403076484625
4379403076484625,27635514370180080
13,54
54,253
253,1274
1274,6732
6732,36822
36822,206701
206701,1184040
1184040,6893445
6893445,40670760
40670760,242632908
242632908,1461177064
1461177064,8870797064
8870797064,54233183862
54233183862,333605097741
333605097741,2063260443860
2063260443860,12822404577255
12822404577255,80031319222470
80031319222470,501463396164885
501463396164885,3153170215068930
3153170215068930,19890529451148720
19890529451148720,125839151727230760
34,145
145,667
667,3231
3231,16247
16247,84025
84025,444121
444121,2388428
2388428,13026493
13026493,71877179
71877179,400493919
400493919,2250163277
2250163277,12733494834
12733494834,72509691385
72509691385,415176025557
415176025557,2388832735146
2388832735146,13804801271285
13804801271285,80089241305240
80089241305240,466288294998660
466288294998660,2723520377768850
2723520377768850,15954406589217215
15954406589217215,93712641484571715
8,38
38,196
196,1062
1062,5948
5948,34122
34122,199368
199368,1181946
1181946,7091104
7091104,42970030
42970030,262614732
262614732,1616892286
1616892286,10019797940
10019797940,62450153746
62450153746,391237723920
391237723920,2462401840434
2462401840434,15563223849080
15563223849080,98741660652470
98741660652470,628666916068948
628666916068948,4015472430316566
4015472430316566,25724064741436780
25724064741436780,165246645058125658
8,39
39,208
208,1167
1167,6765
6765,40130
40130,242202
242202,1481760
1481760,9165540
9165540,57215859
57215859,359958581
359958581,2279833865
2279833865,14524538490
14524538490,93015366122
93015366122,598436440310
598436440310,3866256171094
3866256171094,25072771650309
25072771650309,163157870767460
163157870767460,1065080825123292
1065080825123292,6972959424775712
6972959424775712,45773731747620847
45773731747620847,301228328628125486
7,29
29,132
132,639
639,3230
3230,16855
16855,90121
90121,491197
491197,2719051
2719051,15245058
15245058,86396108
86396108,494101906
494101906,2848033464
2848033464,16528607591
16528607591,96500097652
96500097652,566395507497
566395507497,3340116683850
3340116683850,19780686390699
19780686390699,117592135034870
117592135034870,701482912853093
701482912853093,4197815714462468
4197815714462468,25193001701058114
3,13
13,66
66,364
364,2111
2111,12664
12664,77853
77853,487589
487589,3098863
3098863,19930627
19930627,129458464
129458464,847941004
847941004,5593838322
5593838322,37132420061
37132420061,247835922698
247835922698,1662152295702
1662152295702,11195577583449
11195577583449,75700837876997
75700837876997,513654611900204
513654611900204,3496381454815240
3496381454815240,23868386315806536
23868386315806536,163372487283786302
7,30
30,144
144,744
744,4049
4049,22906
22906,133537
133537,797404
797404,4855941
4855941,30057724
30057724,188635684
188635684,1197865288
1197865288,7684428374
7684428374,49735550690
49735550690,324418503536
324418503536,2130770610246
2130770610246,14080910729781
14080910729781,93563778237028
93563778237028,624781101890740
624781101890740,4190678175148708
4190678175148708,28222633284905036
28222633284905036,190770359607743460
39,209
209,1185
1185,6978
6978,42231
42231,260960
260960,1639274
1639274,10435622
10435622,67171659
67171659,436421205
436421205,2858217986
2858217986,18849164100
18849164100,125061063603
125061063603,834215722121
834215722121,5591204973825
5591204973825,37634685232220
37634685232220,254298774171157
254298774171157,1724315099244201
1724315099244201,11729240635903664
11729240635903664,80017705755640388
66,366
366,2150
2150,13159
13159,83060
83060,536990
536990,3538667
3538667,23684774
23684774,160580717
160580717,1100573304
1100573304,7612835955
7612835955,53078563117
53078563117,372638335430
372638335430,2631988112768
2631988112768,18689773748375
18689773748375,133350103375528
133350103375528,955513605765357
955513605765357,6873080290918896
6873080290918896,49611190313180829
49611190313180829,359240625644681554
77,460
460,2892
2892,18838
18838,125999
125999,860410
860410,5974998
5974998,42074616
42074616,299785646
299785646,2157615484
2157615484,15664666260
15664666260,114596758656
114596758656,843977389437
843977389437,6252656070700
6252656070700,46568577487040
46568577487040,348479403676142
348479403676142,2618857896150888
2618857896150888,19756973221959766
19756973221959766,149571500476890750
149571500476890750,1135960161318209766
3,15
15,87
87,544
544,3566
3566,24165
24165,167904
167904,1189887
1189887,8568923
8568923,62539975
62539975,461652474
461652474,3441166512
3441166512,25868639637
25868639637,195913687174
195913687174,1493490598805
1493490598805,11451708404208
11451708404208,88267258280478
88267258280478,683535077436051
683535077436051,5315642601664337
5315642601664337,41496627862478209
41496627862478209,325073931504325482
325073931504325482,2554656623330956878
15,88
88,559
559,3727
3727,25684
25684,181356
181356,1304943
1304943,9533281
9533281,70525735
70525735,527306688
527306688,3978695364
3978695364,30259861028
30259861028,231753838504
231753838504,1785987343876
1785987343876,13839947940591
13839947940591,107783375048053
107783375048053,843182435156557
843182435156557,6623126530363016
6623126530363016,52217812304976311
52217812304976311,413095130594086831
16,101
101,692
692,4978
4978,36992
36992,281373
281373,2178268
2178268,17098550
17098550,135733168
135733168,1087586002
1087586002,8783575592
8783575592,71421811716
71421811716,584204775488
584204775488,4803645283549
4803645283549,39682630468140
39682630468140,329190956012878
329190956012878,2741196495964112
2741196495964112,22904981901932294
22904981901932294,191995275425129496
191995275425129496,1614031189494809340
209,1184
1184,6957
6957,41949
41949,257864
257864,1608948
1608948,10159335
10159335,64776023
64776023,416373957
416373957,2694841856
2694841856,17544509966
17544509966,114807699105
114807699105,754658064177
754658064177,4980296873102
4980296873102,32983762857180
32983762857180,219143686883727
219143686883727,1460188901936842
