Source,Target
68864086,391120036
391120036,2246122574
2246122574,13025721601
13025721601,76194378042
76194378042,449155863868
449155863868,2666126033850
2666126033850,15925105028685
15925105028685,95664343622234
95664343622234,577651490729530
4,11
11,34
34,156
156,1044
1044,12346
12346,274668
274668,12005168
12005168,1018997864
1018997864,165091172592
165091172592,50502031367952
50502031367952,29054155657235488
29054155657235488,31426485969804308768
31426485969804308768,64001015704527557894928
64001015704527557894928,245935864153532932683719776
245935864153532932683719776,1787577725145611700547878190848
1787577725145611700547878190848,24637809253125004524383007491432768
16,80
80,520
520,3640
3640,29120
29120,259840
259840,2598400
2598400,28582400
28582400,343235200
343235200,4462057600
4462057600,62468806400
62468806400,936987251200
936987251200,14991796019200
14991796019200,254860532326400
254860532326400,4587501779660800
4587501779660800,87162533813555200
87162533813555200,1743250676271104000
1743250676271104000,36608259566534656000
36608259566534656000,805381710463762432000
0,8
8,0
6,14
54,90
90,134
134,155
155,174
174,230
230,234
234,251
251,270
270,342
342,374
374,461
461,494
494,550
550,666
666,750
750,810
810,990
990,1890
1890,2070
2070,2486
2486,2757
2757,2966
2966,3150
3150,3566
3566,3630
3630,4554
4554,4829
4829,5670
5670,5750
5750,8154
8154,8382
8382,8774
8774,8910
8910,10350
10350,10710
10710,15734
15734,15750
15750,16302
16302,17550
11,14
27,31
31,36
36,41
41,46
46,52
82,89
89,96
110,117
117,125
125,132
140,148
156,164
164,172
172,181
181,189
189,198
198,207
207,216
216,225
225,234
234,243
243,252
252,262
262,272
272,281
281,291
291,301
301,311
311,322
322,332
332,343
343,353
353,364
374,385
385,396
396,407
407,419
419,430
21,32
32,45
45,65
65,88
88,121
121,161
161,215
215,280
280,367
367,471
471,607
607,771
771,980
980,1232
1232,1551
1551,1933
1933,2410
2410,2983
2983,3690
3690,4536
4536,5574
5574,6811
6811,8317
8317,10110
10110,12276
12276,14848
14848,17941
17941,21600
21600,25977
25977,31146
31146,37298
37298,44542
44542,53132
53132,63218
63218,75131
75131,89089
20,27
27,35
35,44
44,54
54,65
65,77
77,90
90,104
104,119
119,135
135,152
152,170
170,189
189,209
209,230
230,252
252,275
275,299
299,324
324,350
350,377
377,405
405,434
434,464
464,495
495,527
527,560
560,594
594,629
629,665
665,702
702,740
740,779
779,819
819,860
860,902
902,945
945,989
989,1034
1034,1080
1080,1127
1127,1175
1175,1224
1224,1274
1274,1325
1325,1377
1377,1430
1430,1484
1484,1539
1539,1595
1595,1652
1652,1710
1710,1769
17,28
28,47
47,73
73,114
114,170
170,253
253,365
365,525
525,738
738,1033
1033,1422
1422,1948
1948,2634
2634,3545
3545,4721
4721,6259
6259,8227
8227,10767
10767,13990
13990,18105
18105,23286
23286,29837
29837,38028
38028,48297
48297,61053
61053,76926
76926,96524
96524,120746
120746,150487
150487,187019
187019,231643
231643,286152
286152,352413
352413,432937
432937,530383
530383,648245
10,19
19,33
33,57
57,92
92,147
147,227
227,345
345,512
512,752
752,1083
1083,1545
1545,2174
2174,3031
3031,4179
4179,5719
5719,7752
7752,10438
10438,13946
13946,18519
18519,24428
24428,32051
32051,41805
41805,54265
54265,70079
70079,90102
90102,115318
115318,147005
147005,186626
186626,236064
236064,297492
297492,373645
373645,467707
26,41
41,53
53,130
130,149
149,205
205,234
234,287
287,340
340,410
410,425
425,480
480,586
586,840
840,850
850,986
986,1680
1680,1843
1843,2260
2260,2591
2591,3023
3023,3024
3024,3400
3400,3959
3959,3960
3960,5182
5182,5183
5183,7920
7920,9796
9796,11233
11233,14883
14883,15119
15119,15120
15120,19593
19593,21600
21600,21603
21603,21604
21604,22177
22177,28559
28559,28560
5,11
47,94
94,185
185,360
360,694
694,1328
1328,2526
2526,4781
4781,9012
9012,16929
16929,31709
31709,59247
59247,110469
110469,205606
205606,382087
382087,709108
709108,1314512
1314512,2434364
2434364,4504352
4504352,8328253
8328253,15388362
15388362,28417385
28417385,52451811
52451811,96771787
96771787,178473023
178473023,329042890
329042890,606466009
606466009,1117506500
11,29
29,97
97,127
127,541
541,907
907,1151
1151,1361
1361,9587
9587,15727
15727,19661
19661,31469
31469,156007
156007,360749
360749,370373
370373,492227
492227,1349651
1349651,1357333
1357333,2010881
2010881,4652507
4652507,17051887
17051887,20831533
20831533,47326913
47326913,122164969
122164969,189695893
189695893,191913031
191913031,387096383
387096383,436273291
436273291,1294268779
5,12
12,27
27,59
59,127
127,269
269,563
563,1167
1167,2400
2400,4903
4903,9960
9960,20135
20135,40534
40534,81300
81300,162538
162538,324020
324020,644282
644282,1278152
1278152,2530407
2530407,5000178
5000178,9863763
9863763,19427976
19427976,38211861
38211861,75059535
75059535,147263905
147263905,288609341
288609341,565047233
565047233,1105229439
1105229439,2159947998
2159947998,4217784107
4217784107,8230006378
12,34
34,130
130,525
525,2472
2472,12400
12400,65619
65619,357504
357504,1992985
1992985,11284042
11284042,64719885
64719885,375126827
375126827,2194439398
2194439398,12941995397
12941995397,76890024027
76890024027,459873914230
459873914230,2767364341936
2767364341936,16747182732792
12,35
35,107
107,363
363,1248
1248,4460
4460,16094
16094,58937
58937,217117
217117,805475
805475,3001127
3001127,11230003
11230003,42161529
42161529,158781106
158781106,599563893
599563893,2269506062
2269506062,8609442688
8609442688,32725637373
32725637373,124621833354
124621833354,475368834568
475368834568,1816103345752
1816103345752,6948228104703
6948228104703,26618671505989
26618671505989,102102788362303
35,108
108,369
369,1285
1285,4655
4655,17073
17073,63600
63600,238591
238591,901971
901971,3426576
3426576,13079255
13079255,50107909
50107909,192622052
192622052,742624232
742624232,2870671950
2870671950,11123060678
11123060678,43191857688
43191857688,168047007728
168047007728,654999700403
654999700403,2557227044764
2557227044764,9999088822075
9999088822075,39153010938487
39153010938487,153511100594603
12,30
30,74
74,188
188,478
478,1235
1235,3214
3214,8450
8450,22370
22370,59676
59676,160140
160140,432237
432237,1172436
1172436,3194870
3194870,8741442
8741442,24007045
24007045,66154654
66154654,182864692
182864692,506909562
506909562,1408854940
1408854940,3925075510
3925075510,10959698606
10959698606,30665337738
30665337738,85967279447
85967279447,241433975446
241433975446,679192039401
679192039401,1913681367936
1913681367936,5399924120339
5,13
13,35
35,95
95,262
262,727
727,2033
2033,5714
5714,16136
16136,45733
45733,130046
130046,370803
370803,1059838
1059838,3035591
3035591,8710736
8710736,25036934
25036934,72069134
72069134,207727501
207727501,599461094
599461094,1731818878
1731818878,5008149658
5008149658,14496034714
14496034714,41993925955
41993925955,121747732406
121747732406,353221737526
353221737526,1025471857282
1025471857282,2978995353959
2978995353959,8658997820084
14,42
132,429
429,1430
1430,4862
16796,58786
208012,742900
742900,2674440
2674440,9694845
35357670,129644790
477638700,1767263190
1767263190,6564120420
6564120420,24466267020
24466267020,91482563640
91482563640,343059613650
343059613650,1289904147324
1289904147324,4861946401452
4861946401452,18367353072152
18367353072152,69533550916004
69533550916004,263747951750360
263747951750360,1002242216651368
1002242216651368,3814986502092304
14,50
50,233
233,1249
1249,7595
7595,49566
49566,339722
339722,2406841
2406841,17490241
17490241,129664753
129664753,977526957
977526957,7475907149
7475907149,57896349553
57896349553,453382272049
453382272049,3585853662949
3585853662949,28615703421545
5,15
15,52
52,203
203,877
877,4140
4140,21147
21147,115975
115975,678570
678570,4213597
4213597,27644437
27644437,190899322
190899322,1382958545
1382958545,10480142147
10480142147,82864869804
82864869804,682076806159
682076806159,5832742205057
5832742205057,51724158235372
51724158235372,474869816156751
474869816156751,4506715738447323
4506715738447323,44152005855084346
44152005855084346,445958869294805289
445958869294805289,4638590332229999353
4638590332229999353,49631246523618756274
5,16
16,61
61,272
272,1385
1385,7936
7936,50521
50521,353792
353792,2702765
2702765,22368256
22368256,199360981
199360981,1903757312
1903757312,19391512145
19391512145,209865342976
209865342976,2404879675441
2404879675441,29088885112832
29088885112832,370371188237525
370371188237525,4951498053124096
4951498053124096,69348874393137901
69348874393137901,1015423886506852352
1015423886506852352,15514534163557086905
15514534163557086905,246921480190207983616
246921480190207983616,4087072509293123892361
16,63
63,318
318,2045
2045,16999
16999,183231
183231,2567284
2567284,46749427
46749427,1104891746
1104891746,33823827452
33823827452,1338193159771
1338193159771,68275077901156
68275077901156,4483130665195087
4,18
24,24
24,6
20,18
18,32
32,36
36,24
72,32
32,12
54,48
48,12
12,38
38,60
60,56
56,36
36,42
42,96
96,44
44,36
24,72
72,48
48,24
24,56
56,90
90,72
72,42
42,54
54,36
36,72
80,90
90,60
60,72
72,62
62,96
96,32
12,84
84,144
144,68
36,36
60,48
48,84
84,72
72,96
96,96
96,144
144,108
180,144
144,192
192,180
180,264
264,192
192,300
300,252
252,324
324,288
288,420
420,288
288,480
480,384
384,480
480,432
432,576
576,432
432,684
684,540
540,672
672,576
576,840
840,576
576,924
924,720
720,864
864,792
792,1104
1104,768
768,1176
1176,900
900,1152
1152,1008
1008,1404
1404,972
972,1440
18,20
22,24
26,29
36,39
42,45
45,48
48,51
51,54
54,58
58,61
61,65
65,68
68,72
72,76
76,80
80,84
88,92
92,97
101,106
106,110
110,115
115,120
120,125
125,130
130,135
135,140
140,146
146,151
157,162
162,168
168,174
180,186
186,192
192,198
198,205
205,211
211,218
218,224
224,231
20,56
56,180
180,596
596,2068
2068,7316
7316,26272
26272,95420
95420,349716
349716,1290872
1290872,4794088
4794088,17896832
17896832,67110932
67110932,252648992
252648992,954444608
954444608,3616828364
3616828364,13743921632
13743921632,52357746896
52357746896,199911300472
199911300472,764877836468
764877836468,2932031358484
2932031358484,11258999739560
11258999739560,43303843861744
43303843861744,166799988689300
8,18
18,44
44,122
122,362
362,1162
1162,3914
3914,13648
13648,48734
48734,176906
176906,649532
649532,2405236
2405236,8964800
8964800,33588234
33588234,126390032
126390032,477353376
477353376,1808676326
1808676326,6872485104
6872485104,26179922024
26179922024,99957747388
99957747388,382443112538
382443112538,1466024067850
1466024067850,5629516646996
5629516646996,21651955485304
21651955485304,83400061453514
1,8
8,24
48,96
96,64
64,24
24,104
104,144
144,96
96,112
112,192
192,192
192,24
24,144
144,312
312,160
160,144
144,256
256,288
288,192
192,96
96,248
248,336
336,320
320,192
192,240
240,576
576,256
256,24
24,384
384,432
432,384
384,312
312,304
304,480
480,448
448,144
336,768
768,352
352,288
288,624
624,576
576,384
384,96
96,456
456,744
744,576
576,336
336,432
432,960
960,576
576,192
3,1
5,3
7,3
3,9
9,6
9,3
6,5
8,7
10,8
9,7
11,10
10,9
9,12
12,9
13,10
13,11
11,8
20,26
26,36
36,46
46,60
60,74
74,94
94,114
114,140
140,166
166,202
202,238
238,284
284,330
330,390
390,450
450,524
524,598
598,692
692,786
786,900
900,1014
1014,1154
1154,1294
1294,1460
1460,1626
1626,1828
1828,2030
2030,2268
2268,2506
2506,2790
2790,3074
3074,3404
3404,3734
3734,4124
4124,4514
4514,4964
4964,5414
5414,5938
5938,6462
6462,7060
7060,7658
7658,8350
8350,9042
9042,9828
11,16
16,22
22,29
29,37
37,46
46,56
56,67
67,79
79,92
92,106
106,121
121,137
137,154
154,172
172,191
191,211
211,232
232,254
254,277
277,301
301,326
326,352
352,379
379,407
407,436
436,466
466,497
497,529
529,562
562,596
596,631
631,667
667,704
704,742
742,781
781,821
821,862
862,904
904,947
947,991
991,1036
1036,1082
1082,1129
1129,1177
1177,1226
1226,1276
1276,1327
1327,1379
42,64
64,93
93,130
130,176
176,232
232,299
299,378
378,470
470,576
576,697
697,834
834,988
988,1160
1160,1351
1351,1562
1562,1794
1794,2048
2048,2325
2325,2626
2626,2952
2952,3304
3304,3683
3683,4090
4090,4526
4526,4992
4992,5489
5489,6018
6018,6580
6580,7176
7176,7807
7807,8474
8474,9178
9178,9920
9920,10701
10701,11522
11522,12384
12384,13288
13288,14235
14235,15226
15,27
27,47
47,80
80,134
134,222
222,365
365,597
597,973
973,1582
1582,2568
2568,4164
4164,6747
6747,10927
10927,17691
17691,28636
28636,46346
46346,75002
75002,121369
121369,196393
196393,317785
317785,514202
514202,832012
832012,1346240
1346240,2178279
2178279,3524547
3524547,5702855
5702855,9227432
9227432,14930318
14930318,24157782
24157782,39088133
39088133,63245949
16,31
31,57
57,99
99,163
163,256
256,386
386,562
562,794
794,1093
1093,1471
1471,1941
1941,2517
2517,3214
3214,4048
4048,5036
5036,6196
6196,7547
7547,9109
9109,10903
10903,12951
12951,15276
15276,17902
17902,20854
20854,24158
24158,27841
27841,31931
31931,36457
36457,41449
41449,46938
46938,52956
52956,59536
59536,66712
66712,74519
74519,82993
82993,92171
92171,102091
102091,112792
112792,124314
124314,136698
31,58
58,105
105,185
185,319
319,541
541,906
906,1503
1503,2476
2476,4058
4058,6626
6626,10790
10790,17537
17537,28464
28464,46155
46155,74791
74791,121137
121137,196139
196139,317508
317508,513901
513901,831686
831686,1345888
1345888,2177900
2177900,3524140
3524140,5702419
5702419,9226966
9226966,14929821
14929821,24157253
24157253,39087571
39087571,63245353
63245353,102333486
12,29
29,70
70,169
169,408
408,985
985,2378
2378,5741
5741,13860
13860,33461
33461,80782
80782,195025
195025,470832
470832,1136689
1136689,2744210
2744210,6625109
6625109,15994428
15994428,38613965
38613965,93222358
93222358,225058681
225058681,543339720
543339720,1311738121
1311738121,3166815962
3166815962,7645370045
7645370045,18457556052
18457556052,44560482149
44560482149,107578520350
107578520350,259717522849
5,20
20,115
115,790
790,6217
6217,55160
55160,545135
545135,5938490
5938490,70686805
70686805,912660508
912660508,12702694075
12702694075,189579135710
189579135710,3019908731105
3019908731105,51139445487680
51139445487680,917345570926087
917345570926087,17376071107513090
17376071107513090,346563420097249645
346563420097249645,7259714390232227300
7259714390232227300,159352909727731210835
159352909727731210835,3657569576966074846118
5,21
21,61
61,214
214,669
669,2240
2240,7330
7330,24695
24695,83257
83257,284928
284928,981079
981079,3410990
3410990,11937328
11937328,42075242
42075242,149171958
149171958,531866972
531866972,1905842605
1905842605,6861162880
6861162880,24805692978
24805692978,90035940227
90035940227,327987890608
327987890608,1198853954688
1198853954688,4395797189206
4395797189206,16165195705544
16165195705544,59609156824273
59609156824273,220373268471398
220373268471398,816677398144221
10,40
40,80
90,112
